Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6665    Vardas6665     2    2    3    5    10   5      4.76                4.20                
Pavarde1928    Vardas1928     1    1    5    6    9    5      4.76                5.00                
Pavarde7828    Vardas7828     2    4    4    5    7    5      4.76                4.60                
Pavarde5525    Vardas5525     1    3    5    6    7    5      4.76                5.00                
Pavarde829     Vardas829      2    3    4    4    9    5      4.76                4.60                
Pavarde2738    Vardas2738     1    3    3    7    8    5      4.76                4.20                
Pavarde7291    Vardas7291     1    3    4    6    8    5      4.76                4.60                
Pavarde9654    Vardas9654     3    4    4    5    6    5      4.76                4.60                
Pavarde6795    Vardas6795     1    1    5    6    9    5      4.76                5.00                
Pavarde8349    Vardas8349     1    3    4    5    9    5      4.76                4.60                
Pavarde3951    Vardas3951     2    2    3    6    9    5      4.76                4.20                
Pavarde820     Vardas820      1    3    4    6    8    5      4.76                4.60                
Pavarde8322    Vardas8322     1    4    4    6    7    5      4.76                4.60                
Pavarde9373    Vardas9373     1    2    6    6    7    5      4.76                5.40                
Pavarde4665    Vardas4665     2    3    5    5    7    5      4.76                5.00                
Pavarde5265    Vardas5265     1    2    2    7    10   5      4.76                3.80                
Pavarde7318    Vardas7318     1    1    1    2    2    7      4.76                4.60                
Pavarde1590    Vardas1590     1    3    3    5    10   5      4.76                4.20                
Pavarde7247    Vardas7247     2    2    4    6    8    5      4.76                4.60                
Pavarde8206    Vardas8206     2    5    5    8    9    4      4.72                4.40                
Pavarde3330    Vardas3330     2    3    7    8    9    4      4.72                5.20                
Pavarde7972    Vardas7972     2    3    6    8    10   4      4.72                4.80                
Pavarde2377    Vardas2377     2    3    7    7    10   4      4.72                5.20                
Pavarde2328    Vardas2328     3    4    5    8    9    4      4.72                4.40                
Pavarde9516    Vardas9516     2    2    8    8    9    4      4.72                5.60                
Pavarde4428    Vardas4428     2    4    5    8    10   4      4.72                4.40                
Pavarde7631    Vardas7631     1    4    6    9    9    4      4.72                4.80                
Pavarde5699    Vardas5699     2    4    6    7    10   4      4.72                4.80                
Pavarde5697    Vardas5697     1    5    6    7    10   4      4.72                4.80                
Pavarde1143    Vardas1143     1    4    6    9    9    4      4.72                4.80                
Pavarde9879    Vardas9879     1    3    8    8    9    4      4.72                5.60                
Pavarde9138    Vardas9138     3    4    7    7    8    4      4.72                5.20                
Pavarde4418    Vardas4418     2    5    6    7    9    4      4.72                4.80                
Pavarde8956    Vardas8956     2    4    5    8    10   4      4.72                4.40                
Pavarde8493    Vardas8493     3    4    5    7    10   4      4.72                4.40                
Pavarde1141    Vardas1141     2    4    6    7    10   4      4.72                4.80                
Pavarde6026    Vardas6026     3    4    6    7    9    4      4.72                4.80                
Pavarde1258    Vardas1258     4    4    6    6    9    4      4.72                4.80                
Pavarde9276    Vardas9276     2    3    7    8    9    4      4.72                5.20                
Pavarde6289    Vardas6289     1    6    7    7    8    4      4.72                5.20                
Pavarde3073    Vardas3073     2    2    3    3    4    6      4.72                4.80                
Pavarde5752    Vardas5752     1    2    6    10   10   4      4.72                4.80                
Pavarde3076    Vardas3076     4    5    6    7    7    4      4.72                4.80                
Pavarde9289    Vardas9289     3    4    7    7    8    4      4.72                5.20                
