Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde8310    Vardas8310     2    5    8    8    8    10     8.48                9.20                
Pavarde2026    Vardas2026     2    5    7    8    9    10     8.48                8.80                
Pavarde5535    Vardas5535     3    3    8    8    9    10     8.48                9.20                
Pavarde1113    Vardas1113     4    8    8    9    9    9      8.44                8.60                
Pavarde3382    Vardas3382     5    5    8    10   10   9      8.44                8.60                
Pavarde669     Vardas669      1    8    9    10   10   9      8.44                9.00                
Pavarde107     Vardas107      5    5    9    9    10   9      8.44                9.00                
Pavarde5681    Vardas5681     6    6    7    9    10   9      8.44                8.20                
Pavarde6480    Vardas6480     7    7    7    8    9    9      8.44                8.20                
Pavarde573     Vardas573      6    6    8    8    10   9      8.44                8.60                
Pavarde7905    Vardas7905     5    6    7    10   10   9      8.44                8.20                
Pavarde4230    Vardas4230     1    8    9    10   10   9      8.44                9.00                
Pavarde8571    Vardas8571     5    7    8    8    10   9      8.44                8.60                
Pavarde7912    Vardas7912     3    8    9    9    9    9      8.44                9.00                
Pavarde327     Vardas327      5    7    8    9    9    9      8.44                8.60                
Pavarde9588    Vardas9588     5    7    7    9    10   9      8.44                8.20                
Pavarde4856    Vardas4856     6    7    7    9    9    9      8.44                8.20                
Pavarde1271    Vardas1271     3    8    9    9    9    9      8.44                9.00                
Pavarde4001    Vardas4001     4    7    8    9    10   9      8.44                8.60                
Pavarde8182    Vardas8182     3    4    6    7    10   10     8.40                8.40                
Pavarde7790    Vardas7790     2    5    6    8    9    10     8.40                8.40                
Pavarde9421    Vardas9421     3    3    6    9    9    10     8.40                8.40                
Pavarde1413    Vardas1413     2    6    6    6    10   10     8.40                8.40                
Pavarde9978    Vardas9978     3    3    7    8    9    10     8.40                8.80                
Pavarde3744    Vardas3744     7    9    9    10   10   8      8.40                8.40                
Pavarde3333    Vardas3333     3    4    6    8    9    10     8.40                8.40                
Pavarde7433    Vardas7433     2    4    5    9    10   10     8.40                8.00                
Pavarde1504    Vardas1504     2    5    6    7    10   10     8.40                8.40                
Pavarde8100    Vardas8100     1    5    8    8    8    10     8.40                9.20                
Pavarde9005    Vardas9005     2    5    6    7    10   10     8.40                8.40                
Pavarde1214    Vardas1214     2    3    6    9    10   10     8.40                8.40                
Pavarde6152    Vardas6152     1    4    8    8    9    10     8.40                9.20                
Pavarde6147    Vardas6147     3    5    5    8    9    10     8.40                8.00                
Pavarde3319    Vardas3319     3    4    6    8    9    10     8.40                8.40                
Pavarde6125    Vardas6125     3    4    6    8    9    10     8.40                8.40                
Pavarde8085    Vardas8085     2    4    7    8    9    10     8.40                8.80                
Pavarde2890    Vardas2890     3    3    6    8    10   10     8.40                8.40                
Pavarde5703    Vardas5703     1    6    7    8    8    10     8.40                8.80                
Pavarde7267    Vardas7267     1    5    7    7    10   10     8.40                8.80                
Pavarde9189    Vardas9189     4    6    6    6    8    10     8.40                8.40                
Pavarde6021    Vardas6021     2    5    6    8    9    10     8.40                8.40                
Pavarde3518    Vardas3518     1    5    6    8    10   10     8.40                8.40                
Pavarde3165    Vardas3165     1    5    6    9    9    10     8.40                8.40                
Pavarde4615    Vardas4615     4    5    6    7    8    10     8.40                8.40                
Pavarde1290    Vardas1290     1    4    6    9    10   10     8.40                8.40                
